Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
2401.388645172119	233.39	8.62	37.64
2410.3658199310303	233.37	8.65	37.68
2420.3450679779053	233.34	8.63	37.72
2430.309772491455	233.28	8.57	37.78
2440.3316974639893	233.17	8.46	37.85
2450.296401977539	232.94	8.34	37.93
2460.339069366455	232.68	8.2	38.02
2470.329523086548	232.4	8.03	37.97
2479.2919158935547	232.14	7.86	37.9
2490.262985229492	231.9	7.82	37.78
2500.237226486206	231.7	7.79	37.64
2510.2102756500244	231.53	7.66	37.66
2521.181583404541	231.34	7.5	37.69
2530.2178859710693	231.12	7.32	37.73
2541.210889816284	230.85	7.12	37.77
2550.13370513916	230.55	6.91	37.77
2560.077428817749	230.22	6.74	37.71
2570.0864791870117	229.9	6.6	37.62
2580.1262855529785	229.61	6.48	37.5
2590.075969696045	229.35	6.35	37.37
2600.066900253296	229.12	6.19	37.26
2609.9910736083984	228.92	6.03	37.19
2620.9511756896973	228.7	5.89	37.16
2628.9286613464355	228.48	5.76	37.15
2639.899253845215	228.21	5.62	37.18
2651.0708332061768	227.92	5.49	37.12
2660.844087600708	227.64	5.4	37.03
2670.820474624634	227.39	5.34	36.93
2680.790424346924	227.19	5.3	36.81
2690.8812522888184	227.03	5.27	36.69
2699.7406482696533	226.9	5.25	36.57
2710.791826248169	226.79	5.25	36.46
2720.726728439331	226.68	5.27	36.36
2730.1852703094482	226.57	5.31	36.27
2739.8808002471924	226.46	5.38	36.23
2750.239610671997	226.35	5.27	36.31
2760.260581970215	226.24	5.15	36.37
2770.4198360443115	226.13	5.02	36.41
2780.4672718048096	226.01	4.89	36.43
2790.3661727905273	225.89	4.76	36.44
2800.3392219543457	225.78	4.64	36.42
2808.370590209961	225.67	4.56	36.35
2821.2835788726807	225.57	4.57	36.25
2829.263687133789	225.49	4.59	36.15
2840.2326107025146	225.42	4.65	36.21
2850.205421447754	225.36	4.65	36.29
2860.1791858673096	225.28	4.63	36.38
2871.2823390960693	225.16	4.58	36.47
2880.2578449249268	225.03	4.49	36.55
2890.3512954711914	224.87	4.37	36.55
2900.236129760742	224.71	4.29	36.47
2910.29691696167	224.57	4.23	36.37
